stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
74071,74071,"NE 124th St & 113th Ave NE","",47.7112579,-122.191063,19,,0,,America/Los_Angeles,1
74072,74072,"NE 124th St & 111th Ln NE","",47.7112579,-122.193596,19,,0,,America/Los_Angeles,1
74073,74073,"NE 124th St & 109th Ct NE","",47.7112617,-122.197502,19,,0,,America/Los_Angeles,1
74074,74074,"NE 124th St & Willows Rd NE","",47.7116966,-122.158051,19,,0,,America/Los_Angeles,1
74075,74075,"NE 124th St & 103rd Ave NE","",47.7112732,-122.204239,19,,0,,America/Los_Angeles,1
74076,74076,"NE 124th St & Willows Rd NE","",47.711319,-122.154747,19,,0,,America/Los_Angeles,1
74077,74077,"NE 124th St & 103rd Ave NE","",47.7111282,-122.204056,19,,0,,America/Los_Angeles,1
74078,74078,"NE 124th St & 107th Pl NE","",47.7111206,-122.196762,19,,0,,America/Los_Angeles,1
74079,74079,"NE 124th St & 111th Ln NE","",47.7111206,-122.192825,19,,0,,America/Los_Angeles,1
74081,74081,"NE 124th St & 113th Ave NE","",47.7111244,-122.189827,19,,0,,America/Los_Angeles,1
74101,74101,"132nd Ave NE & NE 129th St","",47.718029,-122.164391,19,,0,,America/Los_Angeles,1
74102,74102,"132nd Ave NE & NE 129th St","",47.7161865,-122.164154,19,,0,,America/Los_Angeles,1
74103,74103,"132nd Pl NE & NE 126th Pl","",47.7130775,-122.165825,19,,0,,America/Los_Angeles,1
74104,74104,"132nd Pl NE & NE 126th Pl","",47.7130508,-122.165619,19,,0,,America/Los_Angeles,1
74142,74142,"NE 104th St & 176th Ave NE","",47.6929588,-122.105812,19,,0,,America/Los_Angeles,1
74144,74144,"172nd Ave NE & NE 115th Way","",47.7031746,-122.111084,19,,0,,America/Los_Angeles,1
74146,74146,"179th Ave NE & NE 108th Way","",47.6968842,-122.104965,19,,0,,America/Los_Angeles,1
74147,74147,"172nd Ave NE & NE 111th St","",47.6994705,-122.110649,19,,0,,America/Los_Angeles,1
74151,74151,"179th Ave NE & NE 105th St","",47.6945038,-122.103172,19,,0,,America/Los_Angeles,1
74152,74152,"NE 104th St & 170th Ave NE","",47.6929626,-122.112877,19,,0,,America/Los_Angeles,1
74154,74154,"NE 104th St & 179th Ave NE","",47.6929474,-122.102013,19,,0,,America/Los_Angeles,1
74161,74161,"124th Ave NE & NE 142nd Pl","",47.7288818,-122.175697,19,,0,,America/Los_Angeles,1
74180,74180,"124th Ave NE & NE 140th St","",47.7255402,-122.175682,19,,0,,America/Los_Angeles,1
74190,74190,"124th Ave NE & NE 137th Pl","",47.7232208,-122.175674,19,,0,,America/Los_Angeles,1
74202,74202,"124th Ave NE & NE 132nd St","",47.7196922,-122.175606,19,,0,,America/Los_Angeles,1
74220,74220,"NE 132nd St & 121st Ave NE","",47.7185287,-122.179268,19,,0,,America/Los_Angeles,1
74225,74225,"NE 128th St & 116th Ave NE","",47.7147446,-122.185791,19,,0,,America/Los_Angeles,1
74226,74226,"NE 128th St & Totem Lake Blvd","",47.7147789,-122.183456,19,,0,,America/Los_Angeles,1
74230,74230,"Totem Lake Transit Center - Bay 3","",47.7143059,-122.17981,19,,0,,America/Los_Angeles,1
74232,74232,"Totem Lake Transit Center - Bay 2","",47.7145042,-122.180359,19,,0,,America/Los_Angeles,1
74233,74233,"132nd Ave NE & NE 85th St","",47.6791916,-122.164017,19,,0,,America/Los_Angeles,1
74234,74234,"Totem Lake Transit Center - Bay 1","",47.7146454,-122.180496,19,,0,,America/Los_Angeles,1
7430,7430,"Wall St & 5th Ave","",47.6175041,-122.345268,1,,0,,America/Los_Angeles,1
74318,74318,"18th Ave & Market St","",47.6895981,-122.20948,19,,0,,America/Los_Angeles,1
74320,74320,"18th Ave & 3rd St","",47.689579,-122.205124,19,,0,,America/Los_Angeles,1
74321,74321,"124th Ave NE & Slater Ave NE","",47.7024422,-122.175903,19,,0,,America/Los_Angeles,1
74322,74322,"124th Ave NE & NE 110th Pl","",47.6988792,-122.175888,19,,0,,America/Los_Angeles,1
74324,74324,"124th Ave NE & NE 108th Pl","",47.6973305,-122.175873,19,,0,,America/Los_Angeles,1
74326,74326,"124th Ave NE & NE 104th St","",47.6933556,-122.17585,19,,0,,America/Los_Angeles,1
74327,74327,"124th Ave NE & NE 100th St","",47.6893425,-122.17585,19,,0,,America/Los_Angeles,1
74328,74328,"124th Ave NE & NE 97th St","",47.6875076,-122.175941,19,,0,,America/Los_Angeles,1
74331,74331,"124th Ave NE & NE 90th St","",47.6828575,-122.176201,19,,0,,America/Los_Angeles,1
74332,74332,"3rd St & 15th Ave","",47.6874466,-122.204628,19,,0,,America/Los_Angeles,1
74340,74340,"3rd St & 13th Ave","",47.6853104,-122.204559,19,,0,,America/Los_Angeles,2
74342,74342,"124th Ave NE & NE 85th St","",47.6797943,-122.175919,19,,0,,America/Los_Angeles,1
74344,74344,"124th Ave NE & NE 90th St","",47.6828194,-122.176003,19,,0,,America/Los_Angeles,1
74346,74346,"124th Ave NE & NE 97th St","",47.6878967,-122.175728,19,,0,,America/Los_Angeles,1
74347,74347,"124th Ave NE & NE 100th St","",47.6899605,-122.175629,19,,0,,America/Los_Angeles,1
74348,74348,"124th Ave NE & NE 104th St","",47.6934166,-122.175644,19,,0,,America/Los_Angeles,1
74352,74352,"124th Ave NE & NE 108th Pl","",47.6979332,-122.175674,19,,0,,America/Los_Angeles,2
74354,74354,"124th Ave NE & NE 112th Pl","",47.7013817,-122.175697,19,,0,,America/Los_Angeles,1
74370,74370,"3rd St & 9th Ave","",47.6818733,-122.204033,19,,0,,America/Los_Angeles,1
74380,74380,"3rd St & 7th Ave","",47.6802979,-122.203979,19,,0,,America/Los_Angeles,1
74390,74390,"3rd St & 5th Ave","",47.6787186,-122.203934,19,,0,,America/Los_Angeles,1
74395,74395,"108th Ave NE & NE 68th St","",47.6652336,-122.196342,19,,0,,America/Los_Angeles,1
74396,74396,"108th Ave NE & NE 62nd St","",47.6629677,-122.196327,19,,0,,America/Los_Angeles,1
74400,74400,"108th Ave NE & NE 60th St","",47.6614151,-122.196312,19,,0,,America/Los_Angeles,1
74410,74410,"108th Ave NE & NE 58th St","",47.6590042,-122.196312,19,,0,,America/Los_Angeles,1
74420,74420,"108th Ave NE & NE 53rd St","",47.6557426,-122.196342,19,,0,,America/Los_Angeles,1
74430,74430,"108th Ave NE & NE 47th Pl","",47.6522331,-122.196365,19,,0,,America/Los_Angeles,1
74437,74437,"NE 38th Pl & Lake Washington Blvd NE","",47.6456451,-122.2006,19,,0,,America/Los_Angeles,1
74440,74440,"108th Ave NE & NE 45th St","",47.6499176,-122.196365,19,,0,,America/Los_Angeles,1
74441,74441,"108th Ave NE & NE 39th St","",47.6457138,-122.195068,19,,0,,America/Los_Angeles,1
74442,74442,"108th Ave NE & NE 38th Pl","",47.6442795,-122.194321,19,,0,,America/Los_Angeles,1
74446,74446,"Northup Way & NE 30th St","",47.6377144,-122.191383,19,,0,,America/Los_Angeles,1
74447,74447,"Northup Way & NE 30th St","",47.6371841,-122.191193,19,,0,,America/Los_Angeles,1
74448,74448,"Northup Way & NE 33rd Pl","",47.6408424,-122.194656,19,,0,,America/Los_Angeles,1
74449,74449,"Northup Way & 120th Ave NE","",47.6311531,-122.179413,19,,0,,America/Los_Angeles,1
74450,74450,"South Kirkland Park & Ride","",47.6438522,-122.196693,19,,0,,America/Los_Angeles,1
74451,74451,"Northup Way & NE 33rd Pl","",47.6409111,-122.194443,19,,0,,America/Los_Angeles,1
74452,74452,"Northup Way & NE 24th St","",47.632328,-122.181725,19,,0,,America/Los_Angeles,1
74453,74453,"Northup Way & NE 28th St","",47.6356926,-122.189835,19,,0,,America/Los_Angeles,1
74454,74454,"Northup Way & 124th Ave NE","",47.6293602,-122.174034,19,,0,,America/Los_Angeles,1
74455,74455,"Northup Way & NE 28th St","",47.6353035,-122.189758,19,,0,,America/Los_Angeles,1
74460,74460,"108th Ave NE & Northup Way","",47.6423035,-122.196396,19,,0,,America/Los_Angeles,1
74463,74463,"112th Ave NE & NE 19 St","",47.6271935,-122.191055,19,,0,,America/Los_Angeles,1
74472,74472,"NE 20th St & 130th Ave NE","",47.6279907,-122.166328,19,,0,,America/Los_Angeles,1
74474,74474,"NE 20th St & 132nd Ave NE","",47.6279678,-122.164032,19,,0,,America/Los_Angeles,1
74476,74476,"NE 20th St & 132nd Ave NE","",47.6279488,-122.160347,19,,0,,America/Los_Angeles,1
74482,74482,"148th Ave NE & NE 20th St","",47.6283455,-122.142982,19,,0,,America/Los_Angeles,1
74525,74525,"NE 20th St & 156th Ave NE","",47.6279373,-122.132858,19,,0,,America/Los_Angeles,1
74530,74530,"108th Ave NE & NE 45th St","",47.6502686,-122.196175,19,,0,,America/Los_Angeles,1
74533,74533,"108th Ave NE & NE 39th St","",47.6451988,-122.194168,19,,0,,America/Los_Angeles,1
74540,74540,"108th Ave NE & NE 47th St","",47.6521645,-122.196159,19,,0,,America/Los_Angeles,1
74542,74542,"NE 20th St & 132nd Ave NE","",47.6280823,-122.159813,19,,0,,America/Los_Angeles,1
74544,74544,"NE 20th St & 132nd Ave NE","",47.6281128,-122.164291,19,,0,,America/Los_Angeles,1
74550,74550,"108th Ave NE & NE 53rd St","",47.6561165,-122.196136,19,,0,,America/Los_Angeles,1
74560,74560,"108th Ave NE & NE 58th St","",47.6590614,-122.196106,19,,0,,America/Los_Angeles,1
74570,74570,"108th Ave NE & NE 60th St","",47.661335,-122.196106,19,,0,,America/Los_Angeles,1
74575,74575,"6th St & Kirkland Way","",47.6771126,-122.196861,19,,0,,America/Los_Angeles,1
74580,74580,"3rd St & 5th Ave","",47.6794357,-122.203743,19,,0,,America/Los_Angeles,1
74590,74590,"3rd St & 7th Ave","",47.6803894,-122.203781,19,,0,,America/Los_Angeles,1
74600,74600,"3rd St & 9th Ave","",47.6822853,-122.203842,19,,0,,America/Los_Angeles,1
74610,74610,"3rd St & 10th Ave","",47.6832161,-122.20414,19,,0,,America/Los_Angeles,1
74630,74630,"3rd St & 13th Ave","",47.6856956,-122.204369,19,,0,,America/Los_Angeles,2
74640,74640,"3rd St & 15th Ave","",47.6873589,-122.20443,19,,0,,America/Los_Angeles,1
74650,74650,"18th Ave & 3rd St","",47.6897163,-122.205162,19,,0,,America/Los_Angeles,1
74710,74710,"124th Ave NE & NE 116th St","",47.704422,-122.175713,19,,0,,America/Los_Angeles,1
74711,74711,"124th Ave NE & NE 120th St","",47.7070732,-122.175606,19,,0,,America/Los_Angeles,1
74714,74714,"Totem Lake Blvd & NE 124th St","",47.7093925,-122.176315,19,,0,,America/Los_Angeles,1
74721,74721,"Kingsgate Park & Ride","",47.7164536,-122.187599,19,,0,,America/Los_Angeles,1
74722,74722,"NE 132nd St & 129th Ave NE","",47.7186699,-122.168785,19,,0,,America/Los_Angeles,1
74723,74723,"NE 132nd St & 126th Pl NE","",47.7186432,-122.172325,19,,0,,America/Los_Angeles,1
74724,74724,"NE 132nd St & 132nd Ave NE","",47.7187195,-122.164688,19,,0,,America/Los_Angeles,1
74729,74729,"Totem Lake Blvd & 120th Ave NE","",47.7101059,-122.178429,19,,0,,America/Los_Angeles,1
74731,74731,"NE 128th St & 120th Ave NE","",47.7149506,-122.181808,19,,0,,America/Los_Angeles,1
74733,74733,"Totem Lake Blvd & NE 124th St","",47.709137,-122.1763,19,,0,,America/Los_Angeles,1
74734,74734,"NE 128th St & I-405","",47.7148819,-122.185249,19,,0,,America/Los_Angeles,1
74735,74735,"NE 128th St & 116th Ave NE","",47.7148781,-122.186028,19,,0,,America/Los_Angeles,1
74741,74741,"Totem Lake Blvd & 120th Ave NE","",47.71035,-122.179237,19,,0,,America/Los_Angeles,1
74743,74743,"Totem Lake Blvd & NE Village Plaza","",47.7133293,-122.183304,19,,0,,America/Los_Angeles,1
74754,74754,"NE 132nd St & 129th Pl NE","",47.718544,-122.16761,19,,0,,America/Los_Angeles,1
74756,74756,"NE 132nd St & 127th Dr NE","",47.7185173,-122.170288,19,,0,,America/Los_Angeles,1
74758,74758,"NE 132nd St & 124th Ave NE","",47.7184792,-122.175026,19,,0,,America/Los_Angeles,1
74760,74760,"NE 132nd St & 121st Ave NE","",47.7183952,-122.179131,19,,0,,America/Los_Angeles,1
74762,74762,"124th Ave NE & NE 132nd St","",47.7197685,-122.1754,19,,0,,America/Los_Angeles,1
74766,74766,"124th Ave NE & NE 137th Pl","",47.723774,-122.175484,19,,0,,America/Los_Angeles,1
74768,74768,"124th Ave NE & NE 140th St","",47.7261391,-122.175484,19,,0,,America/Los_Angeles,1
74772,74772,"124th Ave NE & NE 142nd Pl","",47.7295914,-122.175507,19,,0,,America/Los_Angeles,1
74785,74785,"Richmond Beach Dr NW & NW 195th Pl","",47.7700653,-122.391167,18,,0,,America/Los_Angeles,1
74850,74850,"NW 195th St & 20th Ave NW","",47.770565,-122.381851,18,,0,,America/Los_Angeles,1
74870,74870,"NW Richmond Beach Rd & 15th Ave NW","",47.769886,-122.376877,18,,0,,America/Los_Angeles,1
74871,74871,"NW Richmond Beach Rd & 15th Ave NW","",47.7691231,-122.375618,18,,0,,America/Los_Angeles,1
74880,74880,"NW Richmond Beach Rd & NW 191st St","",47.7674789,-122.371986,18,,0,,America/Los_Angeles,1
74885,74885,"8th Ave NW & NW Richmond Beach Rd","",47.7658157,-122.366508,18,,0,,America/Los_Angeles,1
74886,74886,"8th Ave NW & NW 195th St","",47.7703629,-122.366547,18,,0,,America/Los_Angeles,1
74954,74954,"N 200th St & Dayton Ave N","",47.7742043,-122.354034,18,,0,,America/Los_Angeles,1
74956,74956,"N 200th St & Greenwood Ave N","",47.7742043,-122.356743,18,,0,,America/Los_Angeles,2
74960,74960,"3rd Ave NW & NW 200th St","",47.7738342,-122.361359,18,,0,,America/Los_Angeles,1
7498,7498,"Stone Way N & N 38th St","",47.6529388,-122.342468,1,,0,,America/Los_Angeles,1
74980,74980,"3rd Ave NW & NW 195th St","",47.770092,-122.361305,18,,0,,America/Los_Angeles,1
74990,74990,"3rd Ave NW & NW 191st St","",47.7669754,-122.361313,18,,0,,America/Los_Angeles,1
7500,7500,"Stone Way N & N 40th St","",47.655159,-122.342354,1,,0,,America/Los_Angeles,1
75000,75000,"NW Richmond Beach Rd & 8th Ave NW","",47.7650452,-122.365677,18,,0,,America/Los_Angeles,1
75005,75005,"NW Richmond Beach Rd & 3rd Ave NW","",47.765007,-122.361519,18,,0,,America/Los_Angeles,1
75007,75007,"NW Richmond Beach Rd & 1st Ave NW","",47.7649994,-122.359375,18,,0,,America/Los_Angeles,1
75020,75020,"Dayton Ave N & N 185th St","",47.7632446,-122.355637,18,,0,,America/Los_Angeles,1
75030,75030,"Dayton Ave N & N 183rd St","",47.7618675,-122.355057,18,,0,,America/Los_Angeles,1
75050,75050,"Dayton Ave N & N 179th Pl","",47.7591858,-122.354675,18,,0,,America/Los_Angeles,1
75060,75060,"Dayton Ave N & St. Luke Pl N","",47.7565994,-122.352997,18,,0,,America/Los_Angeles,1
75110,75110,"Dayton Ave N & N 160th St","",47.7446823,-122.353355,18,,0,,America/Los_Angeles,1
75120,75120,"Dayton Ave N & N 155th St","",47.7412262,-122.353325,18,,0,,America/Los_Angeles,1
75135,75135,"N 175th St & Aurora Ave N","",47.7560272,-122.34655,18,,0,,America/Los_Angeles,1
75136,75136,"Fremont Ave N & N 175th St","",47.7557793,-122.350945,18,,0,,America/Los_Angeles,1
75137,75137,"Fremont Ave N & N 175th St","",47.7556305,-122.351151,18,,0,,America/Los_Angeles,1
75139,75139,"Fremont Ave N & N 170th Pl","",47.7529755,-122.351082,18,,0,,America/Los_Angeles,1
75140,75140,"Dayton Ave N & N 150th St","",47.737854,-122.353256,18,,0,,America/Los_Angeles,1
75141,75141,"N 172nd St & Fremont Ave N","",47.7540588,-122.351372,18,,0,,America/Los_Angeles,1
75142,75142,"N 172nd St & Dayton Ave N","",47.7541924,-122.352844,18,,0,,America/Los_Angeles,1
75143,75143,"Fremont Ave N & N 170th St","",47.7527618,-122.350868,18,,0,,America/Los_Angeles,1
75144,75144,"Fremont Ave N & N 167th St","",47.7504272,-122.350815,18,,0,,America/Los_Angeles,1
75145,75145,"Fremont Ave N & N 167th St","",47.7503281,-122.351013,18,,0,,America/Los_Angeles,1
75160,75160,"N 145th St & Greenwood Ave N","",47.7340622,-122.355156,20,,0,,America/Los_Angeles,1
75170,75170,"N 145th St & Evanston Ave N","",47.7340622,-122.351372,20,,0,,America/Los_Angeles,1
75180,75180,"N 145th St & Linden Ave N","",47.7340622,-122.347397,20,,0,,America/Los_Angeles,1
75190,75190,"N 145th St & Aurora Ave N","",47.7340698,-122.34449,20,,0,,America/Los_Angeles,1
7520,7520,"Stone Way N & N 42nd St","",47.6582642,-122.342209,1,,0,,America/Los_Angeles,1
75200,75200,"N 145th St & Interlake Ave N","",47.7340622,-122.341095,20,,0,,America/Los_Angeles,1
75210,75210,"N 145th St & Courtland Pl N","",47.7340622,-122.337753,20,,0,,America/Los_Angeles,1
75220,75220,"N 145th St & Meridian Ave N","",47.7340622,-122.333954,20,,0,,America/Los_Angeles,1
75230,75230,"N 145th St & Corliss Ave N","",47.7340431,-122.331238,20,,0,,America/Los_Angeles,1
75240,75240,"NE 145th St & 1st Ave NE","",47.7340279,-122.328407,20,,0,,America/Los_Angeles,1
7530,7530,"Stone Way N & N Allen Pl","",47.6605759,-122.342079,1,,0,,America/Los_Angeles,1
75304,75304,"NE 135th St & 1st Ave NE","",47.7268677,-122.328461,1,,0,,America/Los_Angeles,1
75310,75310,"NE 145th St & 5th Ave NE","",47.7341232,-122.324081,20,,0,,America/Los_Angeles,1
75320,75320,"NE 145th St & 1st Ave NE","",47.7341614,-122.328804,20,,0,,America/Los_Angeles,1
75330,75330,"N 145th St & Corliss Ave N","",47.7341805,-122.331932,20,,0,,America/Los_Angeles,1
75340,75340,"N 145th St & Meridian Ave N","",47.7342072,-122.334717,20,,0,,America/Los_Angeles,1
75350,75350,"N 145th St & Courtland Pl N","",47.7342033,-122.338013,20,,0,,America/Los_Angeles,1
75360,75360,"N 145th St & Interlake Ave N","",47.7341995,-122.341454,20,,0,,America/Los_Angeles,1
75370,75370,"N 145th St & Aurora Ave N","",47.734211,-122.345604,20,,0,,America/Los_Angeles,1
75380,75380,"N 145th St & Linden Ave N","",47.7341995,-122.348213,20,,0,,America/Los_Angeles,1
75390,75390,"N 145th St & Dayton Ave N","",47.7341995,-122.352821,20,,0,,America/Los_Angeles,1
75400,75400,"N 145th St & Greenwood Ave N","",47.7341995,-122.355141,20,,0,,America/Los_Angeles,1
75402,75402,"Stevens Way & Rainier Vista NE","",47.6523895,-122.306305,1,,0,,America/Los_Angeles,1
75403,75403,"East Stevens Way NE & Benton Ln","",47.6545029,-122.30513,1,,0,,America/Los_Angeles,1
75404,75404,"W Stevens Way & Okanaogan Ln","",47.6521721,-122.308624,1,,0,,America/Los_Angeles,1
75405,75405,"West Stevens Way NE Way NE & George Washington Ln","",47.6551399,-122.310974,1,,0,,America/Los_Angeles,1
75406,75406,"East Stevens Way NE & Pend Oreille Rd","",47.6567421,-122.304886,1,,0,,America/Los_Angeles,1
75407,75407,"NW Market St & 3rd Ave NW","",47.667099,-122.361046,1,,0,,America/Los_Angeles,1
75408,75408,"Aurora Ave N & N 46th St","",47.6616707,-122.347488,1,,0,,America/Los_Angeles,1
75409,75409,"Aurora Ave N & N 46th St","",47.6616898,-122.347176,1,,0,,America/Los_Angeles,1
75410,75410,"Stevens Way & Pend Oreille Rd","",47.6573067,-122.304527,1,,0,,America/Los_Angeles,1
75414,75414,"Stevens Way & Benton Ln","",47.6539078,-122.305023,1,,0,,America/Los_Angeles,1
75415,75415,"Stevens Way & Rainier Vista NE","",47.6523285,-122.306099,1,,0,,America/Los_Angeles,1
75417,75417,"Stevens Way & Okanogan Ln","",47.6519852,-122.308258,1,,0,,America/Los_Angeles,1
75418,75418,"Stevens Way & Asotin Pl","",47.654377,-122.310486,1,,0,,America/Los_Angeles,1
75430,75430,"Dayton Ave N & N 150th St","",47.7379456,-122.35305,18,,0,,America/Los_Angeles,1
75450,75450,"Dayton Ave N & N 155th St","",47.741745,-122.353119,18,,0,,America/Los_Angeles,1
75460,75460,"Dayton Ave N & N 160th St","",47.7441444,-122.353134,18,,0,,America/Los_Angeles,1
75510,75510,"Dayton Ave N & St. Luke Pl N","",47.7573242,-122.353294,18,,0,,America/Los_Angeles,1
75520,75520,"Dayton Ave N & N 179th Pl","",47.7593498,-122.354515,18,,0,,America/Los_Angeles,1
75530,75530,"Dayton Ave N & N 183rd St","",47.7615776,-122.354759,18,,0,,America/Los_Angeles,1
75540,75540,"Dayton Ave N & N 185th St","",47.7632179,-122.3554,18,,0,,America/Los_Angeles,2
75549,75549,"NW Richmond Beach Rd & 2nd Ave NW","",47.7651405,-122.360115,18,,0,,America/Los_Angeles,1
75565,75565,"NW Richmond Beach Rd & 8th Ave NW","",47.7651787,-122.365356,18,,0,,America/Los_Angeles,1
75570,75570,"NW Richmond Beach Rd & 12th Ave NW","",47.7680283,-122.372337,18,,0,,America/Los_Angeles,1
75580,75580,"NW Richmond Beach Rd & 15th Ave NW","",47.7706795,-122.377899,18,,0,,America/Los_Angeles,1
75585,75585,"N 185th St & Fremont Ave N","",47.7632942,-122.351151,18,,0,,America/Los_Angeles,1
75592,75592,"NW 196th St & 20th Ave NW","",47.7709045,-122.383148,18,,0,,America/Los_Angeles,1
75594,75594,"NW 196th St & NW 194th Pl","",47.7717896,-122.386986,18,,0,,America/Los_Angeles,1
75670,75670,"NW 196th St & 26th Ave NW","",47.7718544,-122.39193,18,,0,,America/Los_Angeles,1
75700,75700,"Aurora Ave N & N 200th St","",47.7737427,-122.346207,18,,0,,America/Los_Angeles,1
75730,75730,"Aurora Ave N & N 192nd St","",47.7672043,-122.3461,18,,0,,America/Los_Angeles,1
75732,75732,"N 185th St & Aurora Ave N","",47.7631721,-122.34491,18,,0,,America/Los_Angeles,1
75734,75734,"N 185th St & Ashworth Ave N","",47.7631874,-122.340225,18,,0,,America/Los_Angeles,1
75740,75740,"Aurora Ave N & N 185th St","",47.7628479,-122.346184,18,,0,,America/Los_Angeles,1
75750,75750,"Aurora Ave N & N 180th St","",47.7594452,-122.346237,18,,0,,America/Los_Angeles,1
75751,75751,"N 175th St & Aurora Ave N","",47.7558861,-122.346512,18,,0,,America/Los_Angeles,1
75754,75754,"N 175th St & Densmore Ave N","",47.7559166,-122.33876,18,,0,,America/Los_Angeles,1
75756,75756,"N 175th St & Meridian Ave N","",47.7559166,-122.333992,18,,0,,America/Los_Angeles,1
75760,75760,"Aurora Ave N & N 175th St","",47.7552986,-122.345856,18,,0,,America/Los_Angeles,1
75770,75770,"Aurora Ave N & N 170th St","",47.7520294,-122.345741,18,,0,,America/Los_Angeles,1
75780,75780,"Aurora Ave N & N 165th St","",47.7483559,-122.345688,18,,0,,America/Los_Angeles,1
75788,75788,"N 155th St & Aurora Ave N","",47.7414894,-122.344429,18,,0,,America/Los_Angeles,1
75789,75789,"Westminster Way N & N 155th St","",47.7410545,-122.348312,18,,0,,America/Los_Angeles,1
75790,75790,"Aurora Ave N & N 160th St","",47.7446899,-122.34565,18,,0,,America/Los_Angeles,1
75800,75800,"Aurora Ave N & N 155th St","",47.7408867,-122.345497,18,,0,,America/Los_Angeles,1
75810,75810,"Aurora Ave N & N 152nd St","",47.7386818,-122.345428,18,,0,,America/Los_Angeles,1
75820,75820,"Aurora Ave N & N 145th St","",47.7349243,-122.34491,20,,0,,America/Los_Angeles,1
75830,75830,"Aurora Ave N & N 152nd St","",47.7393341,-122.3451,18,,0,,America/Los_Angeles,1
75840,75840,"Aurora Ave N & N 155th St","",47.7420845,-122.345169,18,,0,,America/Los_Angeles,1
75850,75850,"Aurora Ave N & N 160th St","",47.7454033,-122.345253,18,,0,,America/Los_Angeles,1
75860,75860,"Aurora Ave N & N 165th St","",47.7490654,-122.345337,18,,0,,America/Los_Angeles,1
75870,75870,"Aurora Ave N & N 170th St","",47.7529526,-122.345398,18,,0,,America/Los_Angeles,1
75881,75881,"Aurora Ave N & N 175th St","",47.7563438,-122.345551,18,,0,,America/Los_Angeles,1
75884,75884,"N 175th St & Meridian Ave N","",47.7560616,-122.335869,18,,0,,America/Los_Angeles,1
75886,75886,"N 175th St & Densmore Ave N","",47.7560539,-122.339256,18,,0,,America/Los_Angeles,1
75890,75890,"Aurora Ave N & N 180th St","",47.759964,-122.345894,18,,0,,America/Los_Angeles,1
75901,75901,"Aurora Ave N & N 185th St","",47.7637405,-122.345795,18,,0,,America/Los_Angeles,1
75902,75902,"N 185th St & Meridian Ave N","",47.76334,-122.335495,18,,0,,America/Los_Angeles,1
75906,75906,"N 185th St & Ashworth Ave N","",47.7633209,-122.340828,18,,0,,America/Los_Angeles,1
75909,75909,"N 185th St & Aurora Ave N","",47.763298,-122.346901,18,,0,,America/Los_Angeles,1
75910,75910,"Aurora Ave N & N 192nd St","",47.7680626,-122.345757,18,,0,,America/Los_Angeles,1
75932,75932,"Aurora Ave N & N 200th St","",47.7739372,-122.34584,18,,0,,America/Los_Angeles,1
75949,75949,"NE 171st St & 133rd Ave NE","",47.7506561,-122.161987,19,,0,,America/Los_Angeles,1
75972,75972,"Sr 203 & NE 145th St","",47.7328262,-121.987282,40,,0,,America/Los_Angeles,1
75975,75975,"Sr 203 & NE 145th St","",47.7333412,-121.987419,40,,0,,America/Los_Angeles,1
75982,75982,"Sr 203 & Stewart St","",47.7422981,-121.985779,40,,0,,America/Los_Angeles,1
75983,75983,"Sr 203 & Stewart St","",47.7423325,-121.98597,40,,0,,America/Los_Angeles,1
75992,75992,"Woodinville Park And Ride","",47.757122,-122.151436,19,,0,,America/Los_Angeles,1
75993,75993,"NE 175th St & 140th Ave NE","",47.7545509,-122.153381,19,,0,,America/Los_Angeles,1
75995,75995,"Woodinville Park And Ride","",47.7567825,-122.151398,19,,0,,America/Los_Angeles,1
75997,75997,"NE 175th St & 135th Ave NE","",47.7544136,-122.157692,19,,0,,America/Los_Angeles,1
75999,75999,"NE 171st St & 133rd Ave NE","",47.7508011,-122.160973,19,,0,,America/Los_Angeles,1
760,760,"5th Ave & Pine St","",47.6117249,-122.336662,21,,0,,America/Los_Angeles,1
76000,76000,"NE 175th St & 135th Ave NE","",47.7545509,-122.159569,19,,0,,America/Los_Angeles,1
76002,76002,"131st Ave NE & NE 175th St","",47.7550354,-122.165245,19,,0,,America/Los_Angeles,1
76009,76009,"NE 195th St & 120th Ave NE","",47.7691231,-122.182869,19,,0,,America/Los_Angeles,1
76010,76010,"NE 175th St & 131st Ave NE","",47.7545929,-122.165833,19,,0,,America/Los_Angeles,1
76014,76014,"Sr 522 & 132nd Ave NE","",47.7587204,-122.164703,19,,0,,America/Los_Angeles,1
76021,76021,"E Riverside Dr & 102nd Ave NE","",47.75634,-122.202705,19,,0,,America/Los_Angeles,1
76023,76023,"102nd Ave NE & E Riverside Dr","",47.7568092,-122.203842,19,,0,,America/Los_Angeles,1
76024,76024,"E Riverside Dr & 111th Ave NE","",47.7531967,-122.188515,19,,0,,America/Los_Angeles,1
76030,76030,"E Riverside Dr & E Riverside Pl","",47.7528954,-122.193283,19,,0,,America/Los_Angeles,1
76035,76035,"39th Ave SE & 243rd Pl SE","",47.7774963,-122.180397,17,,0,,America/Los_Angeles,1
76036,76036,"240th St SE & 35th Ave SE","",47.7799797,-122.185204,17,,0,,America/Los_Angeles,1
76044,76044,"E Riverside Dr & Eason Ave","",47.7560654,-122.199478,19,,0,,America/Los_Angeles,1
76045,76045,"E Riverside Dr & Eason Ave","",47.7559624,-122.199661,19,,0,,America/Los_Angeles,1
